example_id,severity,layer,cosine_similarity,cosine_distance,example_score_drop
56beb3a03aeaaa14008c9248,3,8,0.6777819991111755,0.32221800088882446,0.0
56beb3a03aeaaa14008c9248,3,9,0.7123220562934875,0.28767794370651245,0.0
56beb3a03aeaaa14008c9248,3,10,0.7109429240226746,0.28905707597732544,0.0
56beb3a03aeaaa14008c9248,3,11,0.718203067779541,0.281796932220459,0.0
56beb3a03aeaaa14008c9248,3,12,0.7052110433578491,0.2947889566421509,0.0
56beb3a03aeaaa14008c9248,3,13,0.7048283219337463,0.29517167806625366,0.0
56beb3a03aeaaa14008c9248,3,14,0.7257071137428284,0.27429288625717163,0.0
56beb3a03aeaaa14008c9248,3,15,0.7639121413230896,0.2360878586769104,0.0
56beb3a03aeaaa14008c9248,3,16,0.8047338724136353,0.19526612758636475,0.0
56beb3a03aeaaa14008c9248,3,17,0.8204931616783142,0.1795068383216858,0.0
56beb3a03aeaaa14008c9248,3,18,0.819121241569519,0.18087875843048096,0.0
56beb3a03aeaaa14008c9248,3,19,0.821168065071106,0.17883193492889404,0.0
56beb3a03aeaaa14008c9248,3,20,0.8377221822738647,0.16227781772613525,0.0
56beb3a03aeaaa14008c9248,3,21,0.8541560173034668,0.1458439826965332,0.0
56beb3a03aeaaa14008c9248,3,22,0.8582502603530884,0.14174973964691162,0.0
56beb3a03aeaaa14008c9248,3,23,0.8654061555862427,0.13459384441375732,0.0
56beb3a03aeaaa14008c9248,3,24,0.8667992949485779,0.13320070505142212,0.0
56beb3a03aeaaa14008c9248,3,25,0.8571298718452454,0.14287012815475464,0.0
56beb3a03aeaaa14008c9248,3,26,0.833432137966156,0.166567862033844,0.0
56beb3a03aeaaa14008c9248,3,27,0.8167285323143005,0.18327146768569946,0.0
56beb3a03aeaaa14008c9248,3,28,0.7351829409599304,0.2648170590400696,0.0
56beb7953aeaaa14008c92ad,1,0,0.7758054733276367,0.22419452667236328,1.0
56beb7953aeaaa14008c92ad,1,1,0.8771646022796631,0.12283539772033691,1.0
56beb7953aeaaa14008c92ad,1,2,0.8726431727409363,0.12735682725906372,1.0
56beb7953aeaaa14008c92ad,1,3,0.897113561630249,0.10288643836975098,1.0
56beb7953aeaaa14008c92ad,1,4,0.8907891511917114,0.10921084880828857,1.0
56beb7953aeaaa14008c92ad,1,5,0.8877076506614685,0.1122923493385315,1.0
56beb7953aeaaa14008c92ad,1,6,0.8829171657562256,0.11708283424377441,1.0
56beb7953aeaaa14008c92ad,1,7,0.8969266414642334,0.1030733585357666,1.0
56beb7953aeaaa14008c92ad,1,8,0.8916417956352234,0.10835820436477661,1.0
56beb7953aeaaa14008c92ad,1,9,0.8976238965988159,0.10237610340118408,1.0
56beb7953aeaaa14008c92ad,1,10,0.9026269316673279,0.09737306833267212,1.0
56beb7953aeaaa14008c92ad,1,11,0.910513162612915,0.08948683738708496,1.0
56beb7953aeaaa14008c92ad,1,12,0.9166136384010315,0.0833863615989685,1.0
56beb7953aeaaa14008c92ad,1,13,0.9261321425437927,0.07386785745620728,1.0
56beb7953aeaaa14008c92ad,1,14,0.9378151893615723,0.062184810638427734,1.0
56beb7953aeaaa14008c92ad,1,15,0.943947970867157,0.05605202913284302,1.0
56beb7953aeaaa14008c92ad,1,16,0.9450228810310364,0.05497711896896362,1.0
56beb7953aeaaa14008c92ad,1,17,0.9509785771369934,0.04902142286300659,1.0
56beb7953aeaaa14008c92ad,1,18,0.9518425464630127,0.048157453536987305,1.0
56beb7953aeaaa14008c92ad,1,19,0.9508769512176514,0.04912304878234863,1.0
56beb7953aeaaa14008c92ad,1,20,0.9514464735984802,0.048553526401519775,1.0
56beb7953aeaaa14008c92ad,1,21,0.9491454362869263,0.05085456371307373,1.0
56beb7953aeaaa14008c92ad,1,22,0.9497260451316833,0.05027395486831665,1.0
56beb7953aeaaa14008c92ad,1,23,0.9502148032188416,0.04978519678115845,1.0
56beb7953aeaaa14008c92ad,1,24,0.9523679614067078,0.047632038593292236,1.0
56beb7953aeaaa14008c92ad,1,25,0.9510020017623901,0.04899799823760986,1.0
56beb7953aeaaa14008c92ad,1,26,0.9496890306472778,0.05031096935272217,1.0
56beb7953aeaaa14008c92ad,1,27,0.9503528475761414,0.04964715242385864,1.0
56beb7953aeaaa14008c92ad,1,28,0.9534093737602234,0.04659062623977661,1.0
56beb7953aeaaa14008c92ad,2,0,0.49202707409858704,0.5079729557037354,1.0
56beb7953aeaaa14008c92ad,2,1,0.7698830366134644,0.23011696338653564,1.0
56beb7953aeaaa14008c92ad,2,2,0.7376395463943481,0.26236045360565186,1.0
56beb7953aeaaa14008c92ad,2,3,0.7797661423683167,0.22023385763168335,1.0
56beb7953aeaaa14008c92ad,2,4,0.7611645460128784,0.23883545398712158,1.0
56beb7953aeaaa14008c92ad,2,5,0.7387911081314087,0.2612088918685913,1.0
56beb7953aeaaa14008c92ad,2,6,0.7205720543861389,0.2794279456138611,1.0
56beb7953aeaaa14008c92ad,2,7,0.7169843316078186,0.2830156683921814,1.0
56beb7953aeaaa14008c92ad,2,8,0.6981152296066284,0.3018847703933716,1.0
56beb7953aeaaa14008c92ad,2,9,0.7401612997055054,0.25983870029449463,1.0
56beb7953aeaaa14008c92ad,2,10,0.7555427551269531,0.24445724487304688,1.0
56beb7953aeaaa14008c92ad,2,11,0.747687041759491,0.25231295824050903,1.0
56beb7953aeaaa14008c92ad,2,12,0.7454730272293091,0.2545269727706909,1.0
56beb7953aeaaa14008c92ad,2,13,0.7741348743438721,0.22586512565612793,1.0
56beb7953aeaaa14008c92ad,2,14,0.8089942932128906,0.19100570678710938,1.0
56beb7953aeaaa14008c92ad,2,15,0.8425245881080627,0.15747541189193726,1.0
56beb7953aeaaa14008c92ad,2,16,0.867544412612915,0.13245558738708496,1.0
56beb7953aeaaa14008c92ad,2,17,0.8839648962020874,0.1160351037979126,1.0
56beb7953aeaaa14008c92ad,2,18,0.8874787092208862,0.11252129077911377,1.0
56beb7953aeaaa14008c92ad,2,19,0.8862416744232178,0.11375832557678223,1.0
56beb7953aeaaa14008c92ad,2,20,0.8901707530021667,0.10982924699783325,1.0
56beb7953aeaaa14008c92ad,2,21,0.8903884291648865,0.10961157083511353,1.0
56beb7953aeaaa14008c92ad,2,22,0.889594554901123,0.11040544509887695,1.0
56beb7953aeaaa14008c92ad,2,23,0.8905564546585083,0.1094435453414917,1.0
56beb7953aeaaa14008c92ad,2,24,0.8956587314605713,0.10434126853942871,1.0
56beb7953aeaaa14008c92ad,2,25,0.8897485136985779,0.11025148630142212,1.0
56beb7953aeaaa14008c92ad,2,26,0.8810966610908508,0.11890333890914917,1.0
56beb7953aeaaa14008c92ad,2,27,0.8852763175964355,0.11472368240356445,1.0
56beb7953aeaaa14008c92ad,2,28,0.8729718327522278,0.12702816724777222,1.0
56beb7953aeaaa14008c92ad,3,0,0.40012943744659424,0.5998705625534058,1.0
56beb7953aeaaa14008c92ad,3,1,0.7162644863128662,0.2837355136871338,1.0
56beb7953aeaaa14008c92ad,3,2,0.6607117056846619,0.33928829431533813,1.0
56beb7953aeaaa14008c92ad,3,3,0.7091370820999146,0.29086291790008545,1.0
56beb7953aeaaa14008c92ad,3,4,0.6806390285491943,0.31936097145080566,1.0
56beb7953aeaaa14008c92ad,3,5,0.6432338356971741,0.3567661643028259,1.0
56beb7953aeaaa14008c92ad,3,6,0.6290591955184937,0.37094080448150635,1.0
56beb7953aeaaa14008c92ad,3,7,0.6141788363456726,0.3858211636543274,1.0
56beb7953aeaaa14008c92ad,3,8,0.6027645468711853,0.3972354531288147,1.0
56beb7953aeaaa14008c92ad,3,9,0.6415941119194031,0.3584058880805969,1.0
56beb7953aeaaa14008c92ad,3,10,0.6422026753425598,0.3577973246574402,1.0
56beb7953aeaaa14008c92ad,3,11,0.626880943775177,0.373119056224823,1.0
56beb7953aeaaa14008c92ad,3,12,0.6438872218132019,0.3561127781867981,1.0
56beb7953aeaaa14008c92ad,3,13,0.6720157265663147,0.3279842734336853,1.0
56beb7953aeaaa14008c92ad,3,14,0.7038045525550842,0.29619544744491577,1.0
56beb7953aeaaa14008c92ad,3,15,0.7536153793334961,0.2463846206665039,1.0
56beb7953aeaaa14008c92ad,3,16,0.7927314043045044,0.2072685956954956,1.0
56beb7953aeaaa14008c92ad,3,17,0.8131915926933289,0.18680840730667114,1.0
56beb7953aeaaa14008c92ad,3,18,0.8136029839515686,0.1863970160484314,1.0
56beb7953aeaaa14008c92ad,3,19,0.8073691725730896,0.1926308274269104,1.0
56beb7953aeaaa14008c92ad,3,20,0.8159898519515991,0.18401014804840088,1.0
56beb7953aeaaa14008c92ad,3,21,0.8237579464912415,0.17624205350875854,1.0
56beb7953aeaaa14008c92ad,3,22,0.8229662179946899,0.17703378200531006,1.0
56beb7953aeaaa14008c92ad,3,23,0.8290610909461975,0.1709389090538025,1.0
56beb7953aeaaa14008c92ad,3,24,0.8364958167076111,0.16350418329238892,1.0
56beb7953aeaaa14008c92ad,3,25,0.8267378211021423,0.17326217889785767,1.0
56beb7953aeaaa14008c92ad,3,26,0.8121623396873474,0.1878376603126526,1.0
56beb7953aeaaa14008c92ad,3,27,0.8187187314033508,0.18128126859664917,1.0
56beb7953aeaaa14008c92ad,3,28,0.7726266980171204,0.22737330198287964,1.0
56bf1ae93aeaaa14008c951b,1,0,0.8691459894180298,0.13085401058197021,0.0
56bf1ae93aeaaa14008c951b,1,1,0.9521098732948303,0.04789012670516968,0.0
56bf1ae93aeaaa14008c951b,1,2,0.9465856552124023,0.053414344787597656,0.0
56bf1ae93aeaaa14008c951b,1,3,0.9639595150947571,0.03604048490524292,0.0
56bf1ae93aeaaa14008c951b,1,4,0.9612743854522705,0.03872561454772949,0.0
56bf1ae93aeaaa14008c951b,1,5,0.9583658576011658,0.04163414239883423,0.0
56bf1ae93aeaaa14008c951b,1,6,0.958648681640625,0.041351318359375,0.0
56bf1ae93aeaaa14008c951b,1,7,0.9603750109672546,0.03962498903274536,0.0
56bf1ae93aeaaa14008c951b,1,8,0.9593971371650696,0.04060286283493042,0.0
56bf1ae93aeaaa14008c951b,1,9,0.9566528797149658,0.04334712028503418,0.0
56bf1ae93aeaaa14008c951b,1,10,0.9573619961738586,0.04263800382614136,0.0
56bf1ae93aeaaa14008c951b,1,11,0.9595709443092346,0.04042905569076538,0.0
56bf1ae93aeaaa14008c951b,1,12,0.9634218811988831,0.03657811880111694,0.0
56bf1ae93aeaaa14008c951b,1,13,0.9653260707855225,0.03467392921447754,0.0
56bf1ae93aeaaa14008c951b,1,14,0.9705713391304016,0.02942866086959839,0.0
56bf1ae93aeaaa14008c951b,1,15,0.9730798006057739,0.026920199394226074,0.0
56bf1ae93aeaaa14008c951b,1,16,0.9778544902801514,0.022145509719848633,0.0
56bf1ae93aeaaa14008c951b,1,17,0.9787927865982056,0.021207213401794434,0.0
56bf1ae93aeaaa14008c951b,1,18,0.9783528447151184,0.021647155284881592,0.0
56bf1ae93aeaaa14008c951b,1,19,0.9774974584579468,0.022502541542053223,0.0
56bf1ae93aeaaa14008c951b,1,20,0.9783027768135071,0.02169722318649292,0.0
56bf1ae93aeaaa14008c951b,1,21,0.9810596704483032,0.018940329551696777,0.0
56bf1ae93aeaaa14008c951b,1,22,0.9811911582946777,0.018808841705322266,0.0
56bf1ae93aeaaa14008c951b,1,23,0.9809162020683289,0.019083797931671143,0.0
56bf1ae93aeaaa14008c951b,1,24,0.9821356534957886,0.017864346504211426,0.0
56bf1ae93aeaaa14008c951b,1,25,0.9805921316146851,0.01940786838531494,0.0
56bf1ae93aeaaa14008c951b,1,26,0.9766729474067688,0.0233270525932312,0.0
56bf1ae93aeaaa14008c951b,1,27,0.9758140444755554,0.02418595552444458,0.0
56bf1ae93aeaaa14008c951b,1,28,0.9725791811943054,0.02742081880569458,0.0
56bf1ae93aeaaa14008c951b,2,0,0.6395435929298401,0.3604564070701599,0.0
56bf1ae93aeaaa14008c951b,2,1,0.8674184679985046,0.13258153200149536,0.0
56bf1ae93aeaaa14008c951b,2,2,0.8338772058486938,0.16612279415130615,0.0
56bf1ae93aeaaa14008c951b,2,3,0.8628283143043518,0.1371716856956482,0.0
56bf1ae93aeaaa14008c951b,2,4,0.8478045463562012,0.15219545364379883,0.0
56bf1ae93aeaaa14008c951b,2,5,0.8138075470924377,0.18619245290756226,0.0
56bf1ae93aeaaa14008c951b,2,6,0.8073539137840271,0.1926460862159729,0.0
56bf1ae93aeaaa14008c951b,2,7,0.8254022002220154,0.17459779977798462,0.0
56bf1ae93aeaaa14008c951b,2,8,0.8230704069137573,0.17692959308624268,0.0
56bf1ae93aeaaa14008c951b,2,9,0.8409067988395691,0.1590932011604309,0.0
56bf1ae93aeaaa14008c951b,2,10,0.844723105430603,0.15527689456939697,0.0
56bf1ae93aeaaa14008c951b,2,11,0.8516403436660767,0.14835965633392334,0.0
56bf1ae93aeaaa14008c951b,2,12,0.8691225647926331,0.13087743520736694,0.0
56bf1ae93aeaaa14008c951b,2,13,0.8812154531478882,0.11878454685211182,0.0
56bf1ae93aeaaa14008c951b,2,14,0.8870395421981812,0.11296045780181885,0.0
56bf1ae93aeaaa14008c951b,2,15,0.8989877104759216,0.10101228952407837,0.0
56bf1ae93aeaaa14008c951b,2,16,0.9106050729751587,0.08939492702484131,0.0
56bf1ae93aeaaa14008c951b,2,17,0.9158716201782227,0.08412837982177734,0.0
56bf1ae93aeaaa14008c951b,2,18,0.9140251278877258,0.08597487211227417,0.0
56bf1ae93aeaaa14008c951b,2,19,0.9175671339035034,0.08243286609649658,0.0
56bf1ae93aeaaa14008c951b,2,20,0.9276386499404907,0.07236135005950928,0.0
56bf1ae93aeaaa14008c951b,2,21,0.9360094666481018,0.0639905333518982,0.0
56bf1ae93aeaaa14008c951b,2,22,0.9331133365631104,0.06688666343688965,0.0
56bf1ae93aeaaa14008c951b,2,23,0.9372982978820801,0.06270170211791992,0.0
56bf1ae93aeaaa14008c951b,2,24,0.9376973509788513,0.06230264902114868,0.0
56bf1ae93aeaaa14008c951b,2,25,0.9271640777587891,0.07283592224121094,0.0
56bf1ae93aeaaa14008c951b,2,26,0.9138638377189636,0.08613616228103638,0.0
56bf1ae93aeaaa14008c951b,2,27,0.9080285429954529,0.09197145700454712,0.0
56bf1ae93aeaaa14008c951b,2,28,0.8742578625679016,0.1257421374320984,0.0
56bf1ae93aeaaa14008c951b,3,0,0.5491744875907898,0.4508255124092102,0.0
56bf1ae93aeaaa14008c951b,3,1,0.8045356273651123,0.1954643726348877,0.0
56bf1ae93aeaaa14008c951b,3,2,0.7341609597206116,0.2658390402793884,0.0
56bf1ae93aeaaa14008c951b,3,3,0.7784048318862915,0.2215951681137085,0.0
56bf1ae93aeaaa14008c951b,3,4,0.7638319134712219,0.23616808652877808,0.0
56bf1ae93aeaaa14008c951b,3,5,0.7184287309646606,0.28157126903533936,0.0
56bf1ae93aeaaa14008c951b,3,6,0.718610942363739,0.281389057636261,0.0
56bf1ae93aeaaa14008c951b,3,7,0.7304157018661499,0.2695842981338501,0.0
56bf1ae93aeaaa14008c951b,3,8,0.7187576293945312,0.28124237060546875,0.0
56bf1ae93aeaaa14008c951b,3,9,0.7432725429534912,0.2567274570465088,0.0
56bf1ae93aeaaa14008c951b,3,10,0.7450430393218994,0.2549569606781006,0.0
56bf1ae93aeaaa14008c951b,3,11,0.7498805522918701,0.2501194477081299,0.0
56bf1ae93aeaaa14008c951b,3,12,0.7712233066558838,0.2287766933441162,0.0
56bf1ae93aeaaa14008c951b,3,13,0.7964606285095215,0.20353937149047852,0.0
56bf1ae93aeaaa14008c951b,3,14,0.8121910691261292,0.18780893087387085,0.0
56bf1ae93aeaaa14008c951b,3,15,0.8343876004219055,0.16561239957809448,0.0
56bf1ae93aeaaa14008c951b,3,16,0.8589072823524475,0.1410927176475525,0.0
56bf1ae93aeaaa14008c951b,3,17,0.8696245551109314,0.1303754448890686,0.0
56bf1ae93aeaaa14008c951b,3,18,0.8609640002250671,0.13903599977493286,0.0
56bf1ae93aeaaa14008c951b,3,19,0.8671489953994751,0.1328510046005249,0.0
56bf1ae93aeaaa14008c951b,3,20,0.8838297128677368,0.11617028713226318,0.0
56bf1ae93aeaaa14008c951b,3,21,0.8978772163391113,0.10212278366088867,0.0
56bf1ae93aeaaa14008c951b,3,22,0.8939118981361389,0.10608810186386108,0.0
56bf1ae93aeaaa14008c951b,3,23,0.9006822109222412,0.09931778907775879,0.0
56bf1ae93aeaaa14008c951b,3,24,0.9010539054870605,0.09894609451293945,0.0
56bf1ae93aeaaa14008c951b,3,25,0.8898925185203552,0.11010748147964478,0.0
56bf1ae93aeaaa14008c951b,3,26,0.8708823919296265,0.12911760807037354,0.0
56bf1ae93aeaaa14008c951b,3,27,0.8630964159965515,0.1369035840034485,0.0
56bf1ae93aeaaa14008c951b,3,28,0.8106396198272705,0.1893603801727295,0.0
56d70d240d65d21400198327,1,0,0.8616580367088318,0.1383419632911682,0.0
56d70d240d65d21400198327,1,1,0.9516615867614746,0.04833841323852539,0.0
56d70d240d65d21400198327,1,2,0.9337601065635681,0.06623989343643188,0.0
56d70d240d65d21400198327,1,3,0.9388465285301208,0.06115347146987915,0.0
56d70d240d65d21400198327,1,4,0.912397563457489,0.08760243654251099,0.0
56d70d240d65d21400198327,1,5,0.9054778814315796,0.09452211856842041,0.0
56d70d240d65d21400198327,1,6,0.9096519351005554,0.09034806489944458,0.0
56d70d240d65d21400198327,1,7,0.900826096534729,0.099173903465271,0.0
56d70d240d65d21400198327,1,8,0.8975571393966675,0.10244286060333252,0.0
56d70d240d65d21400198327,1,9,0.8958731889724731,0.10412681102752686,0.0
56d70d240d65d21400198327,1,10,0.8984577059745789,0.10154229402542114,0.0
56d70d240d65d21400198327,1,11,0.9036598801612854,0.0963401198387146,0.0
56d70d240d65d21400198327,1,12,0.9122841954231262,0.08771580457687378,0.0
56d70d240d65d21400198327,1,13,0.9176077246665955,0.08239227533340454,0.0
56d70d240d65d21400198327,1,14,0.9245895147323608,0.07541048526763916,0.0
56d70d240d65d21400198327,1,15,0.9296244382858276,0.07037556171417236,0.0
56d70d240d65d21400198327,1,16,0.9372367858886719,0.06276321411132812,0.0
56d70d240d65d21400198327,1,17,0.9398884773254395,0.06011152267456055,0.0
56d70d240d65d21400198327,1,18,0.9433717727661133,0.05662822723388672,0.0
56d70d240d65d21400198327,1,19,0.944503128528595,0.05549687147140503,0.0
56d70d240d65d21400198327,1,20,0.9485262036323547,0.051473796367645264,0.0
56d70d240d65d21400198327,1,21,0.9515101313591003,0.04848986864089966,0.0
56d70d240d65d21400198327,1,22,0.9561643600463867,0.04383563995361328,0.0
56d70d240d65d21400198327,1,23,0.957818329334259,0.04218167066574097,0.0
56d70d240d65d21400198327,1,24,0.9602511525154114,0.03974884748458862,0.0
56d70d240d65d21400198327,1,25,0.9592883586883545,0.04071164131164551,0.0
56d70d240d65d21400198327,1,26,0.95769864320755,0.04230135679244995,0.0
56d70d240d65d21400198327,1,27,0.9531939625740051,0.04680603742599487,0.0
56d70d240d65d21400198327,1,28,0.9420913457870483,0.05790865421295166,0.0
56d70d240d65d21400198327,2,0,0.7548157572746277,0.24518424272537231,0.0
56d70d240d65d21400198327,2,1,0.8995944261550903,0.10040557384490967,0.0
56d70d240d65d21400198327,2,2,0.8656052947044373,0.13439470529556274,0.0
56d70d240d65d21400198327,2,3,0.8833336234092712,0.11666637659072876,0.0
56d70d240d65d21400198327,2,4,0.8628798723220825,0.13712012767791748,0.0
56d70d240d65d21400198327,2,5,0.8500052690505981,0.14999473094940186,0.0
56d70d240d65d21400198327,2,6,0.8577523827552795,0.14224761724472046,0.0
56d70d240d65d21400198327,2,7,0.8405030369758606,0.1594969630241394,0.0
56d70d240d65d21400198327,2,8,0.8349239826202393,0.16507601737976074,0.0
56d70d240d65d21400198327,2,9,0.8213388323783875,0.17866116762161255,0.0
56d70d240d65d21400198327,2,10,0.8271579146385193,0.1728420853614807,0.0
56d70d240d65d21400198327,2,11,0.8366088271141052,0.16339117288589478,0.0
56d70d240d65d21400198327,2,12,0.8533165454864502,0.1466834545135498,0.0
56d70d240d65d21400198327,2,13,0.8661959767341614,0.13380402326583862,0.0
56d70d240d65d21400198327,2,14,0.8776323795318604,0.12236762046813965,0.0
56d70d240d65d21400198327,2,15,0.8900115489959717,0.10998845100402832,0.0
56d70d240d65d21400198327,2,16,0.9030028581619263,0.09699714183807373,0.0
56d70d240d65d21400198327,2,17,0.9078518748283386,0.09214812517166138,0.0
56d70d240d65d21400198327,2,18,0.9123935699462891,0.08760643005371094,0.0
56d70d240d65d21400198327,2,19,0.9116669297218323,0.08833307027816772,0.0
56d70d240d65d21400198327,2,20,0.9187449812889099,0.08125501871109009,0.0
56d70d240d65d21400198327,2,21,0.925363302230835,0.07463669776916504,0.0
56d70d240d65d21400198327,2,22,0.9311370253562927,0.06886297464370728,0.0
56d70d240d65d21400198327,2,23,0.9339794516563416,0.06602054834365845,0.0
56d70d240d65d21400198327,2,24,0.9383091926574707,0.0616908073425293,0.0
56d70d240d65d21400198327,2,25,0.9374974966049194,0.06250250339508057,0.0
56d70d240d65d21400198327,2,26,0.9360631704330444,0.06393682956695557,0.0
56d70d240d65d21400198327,2,27,0.9326061010360718,0.06739389896392822,0.0
56d70d240d65d21400198327,2,28,0.9111910462379456,0.08880895376205444,0.0
56d70d240d65d21400198327,3,0,0.6301128268241882,0.36988717317581177,0.5
56d70d240d65d21400198327,3,1,0.8520676493644714,0.14793235063552856,0.5
56d70d240d65d21400198327,3,2,0.8039268851280212,0.19607311487197876,0.5
56d70d240d65d21400198327,3,3,0.8214548826217651,0.17854511737823486,0.5
56d70d240d65d21400198327,3,4,0.7876064777374268,0.21239352226257324,0.5
56d70d240d65d21400198327,3,5,0.7676324844360352,0.23236751556396484,0.5
56d70d240d65d21400198327,3,6,0.7717911601066589,0.22820883989334106,0.5
56d70d240d65d21400198327,3,7,0.7419790625572205,0.25802093744277954,0.5
56d70d240d65d21400198327,3,8,0.7303043007850647,0.2696956992149353,0.5
56d70d240d65d21400198327,3,9,0.7190874814987183,0.28091251850128174,0.5
