model,model_revision,backend,task,example_id,keyword_strategy,clean_question,context,reference,question_word_count,condition,typo_type,location,severity,actual_severity,severity_achieved,typo_difficulty,mitigation,input_question,corruption_seed,edits,corruption_replicate,actual_char_operations,prediction,em,f1,semantic_correct,accuracy,latency_seconds,error
Qwen/Qwen3-4B,,hf,squad,5725d42a89a1e219009abf58,idf,"Who wrote ""Walking in Fresno?""","In the 1970s, the city was the subject of a song, ""Walking Into Fresno"", written by Hall Of Fame guitarist Bill Aken and recorded by Bob Gallion of the world-famous ""WWVA Jamboree"" radio and television show in Wheeling, West Virginia. Aken, adopted by Mexican movie actress Lupe Mayorga, grew up in the neighboring town of Madera and his song chronicled the hardships faced by the migrant farm workers he saw as a child. Aken also made his first TV appearance playing guitar on the old country-western show at The Fresno Barn.","[""Bill Aken"", ""Bill Aken"", ""Bill Aken""]",5,clean,none,none,0,0,True,none,none,"Who wrote ""Walking in Fresno?""",,[],,0,Bill Aken,1.0,1.0,1.0,,0.8841804839998986,
Qwen/Qwen3-4B,,hf,squad,5728f9342ca10214002dab53,idf,What do some believe about this pronunciation?,"Ludwig Krapf recorded the name as both Kenia and Kegnia believed by most to be a corruption of the Kamba version. Others say that this was—on the contrary—a very precise notation of a correct African pronunciation /ˈkɛnjə/. An 1882 map drawn by Joseph Thompsons, a Scottish geologist and naturalist, indicated Mt. Kenya as Mt. Kenia, 1862. Controversy over the actual meaning of the word Kenya notwithstanding, it is clear that the mountain's name became widely accepted, pars pro toto, as the name of the country.","[""a very precise notation of a correct African pronunciation"", ""precise"", ""precise""]",7,clean,none,none,0,0,True,none,none,What do some believe about this pronunciation?,,[],,0,some believe that this was a very precise notation of a correct African pronunciation /ˈkɛnjə/.,0.0,0.7000000000000001,1.0,,2.0137905560000036,
Qwen/Qwen3-4B,,hf,squad,5725ba5038643c19005acbea,idf,Who was the deputy administrator of NASA in 1960?,"In July 1960, NASA Deputy Administrator Hugh L. Dryden announced the Apollo program to industry representatives at a series of Space Task Group conferences. Preliminary specifications were laid out for a spacecraft with a mission module cabin separate from the command module (piloting and re-entry cabin), and a propulsion and equipment module. On August 30, a feasibility study competition was announced, and on October 25, three study contracts were awarded to General Dynamics/Convair, General Electric, and the Glenn L. Martin Company. Meanwhile, NASA performed its own in-house spacecraft design studies led by Maxime Faget, to serve as a gauge to judge and monitor the three industry designs.","[""Hugh L. Dryden"", ""Maxime Faget"", ""Hugh L. Dryden"", ""Hugh L. Dryden"", ""Hugh L. Dryden""]",8,clean,none,none,0,0,True,none,none,Who was the deputy administrator of NASA in 1960?,,[],,0,Hugh L. Dryden,1.0,1.0,1.0,,1.1487646719997429,
Qwen/Qwen3-4B,,hf,squad,5730cb8df6cb411900e244c2,idf,What is the guidebook for local churches and pastors?,"The Book of Discipline is the guidebook for local churches and pastors and describes in considerable detail the organizational structure of local United Methodist churches. All UM churches must have a board of trustees with at least three members and no more than nine members and it is recommended that no gender should hold more than a 2/3 majority. All churches must also have a nominations committee, a finance committee and a church council or administrative council. Other committees are suggested but not required such as a missions committee, or evangelism or worship committee. Term limits are set for some committees but not for all. The church conference is an annual meeting of all the officers of the church and any interested members. This committee has the exclusive power to set pastors' salaries (compensation packages for tax purposes) and to elect officers to the committees.","[""The Book of Discipline"", ""The Book of Discipline"", ""The Book of Discipline""]",9,clean,none,none,0,0,True,none,none,What is the guidebook for local churches and pastors?,,[],,0,The Book of Discipline,1.0,1.0,1.0,,1.0682621040000413,
Qwen/Qwen3-4B,,hf,squad,5730b10b8ab72b1400f9c69e,idf,Is the UMC pro-life or pro-choice?,"The United Methodist Church upholds the sanctity of human life both of the child and the mother. As a result, the church is ""reluctant to affirm abortion as an acceptable practice,"" and condemns the use of late-term or partial birth abortion except as a medical necessity. The denomination as a whole is committed to ""assist[ing] the ministry of crisis pregnancy centers and pregnancy resource centers that compassionately help women find feasible alternatives to abortion."" Still, the denomination is pro-choice and also ""was a founding member of the Religious Coalition for Reproductive Choice...[and] 2008 General Conference [went] on record in support of the work of the Religious Coalition for Reproductive Choice"".","[""pro-choice"", ""pro-choice"", ""pro-choice""]",8,clean,none,none,0,0,True,none,none,Is the UMC pro-life or pro-choice?,,[],,0,pro-choice,1.0,1.0,1.0,,0.9240927299997566,
Qwen/Qwen3-4B,,hf,squad,5728d5793acd2414000dffb4,idf,Antigone was a play made by whom?,"One of the oldest depictions of civil disobedience is in Sophocles' play Antigone, in which Antigone, one of the daughters of former King of Thebes, Oedipus, defies Creon, the current King of Thebes, who is trying to stop her from giving her brother Polynices a proper burial. She gives a stirring speech in which she tells him that she must obey her conscience rather than human law. She is not at all afraid of the death he threatens her with (and eventually carries out), but she is afraid of how her conscience will smite her if she does not do this.","[""Sophocles"", ""Sophocles"", ""Sophocles"", ""Sophocles"", ""Sophocles""]",7,clean,none,none,0,0,True,none,none,Antigone was a play made by whom?,,[],,0,Sophocles,1.0,1.0,1.0,,0.921867509999629,
Qwen/Qwen3-4B,,hf,squad,572655e5f1498d1400e8dc61,idf,What is the main component of the aboral organ?,"The largest single sensory feature is the aboral organ (at the opposite end from the mouth). Its main component is a statocyst, a balance sensor consisting of a statolith, a solid particle supported on four bundles of cilia, called ""balancers"", that sense its orientation. The statocyst is protected by a transparent dome made of long, immobile cilia. A ctenophore does not automatically try to keep the statolith resting equally on all the balancers. Instead its response is determined by the animal's ""mood"", in other words the overall state of the nervous system. For example, if a ctenophore with trailing tentacles captures prey, it will often put some comb rows into reverse, spinning the mouth towards the prey.","[""a statocyst"", ""statocyst"", ""statocyst""]",9,clean,none,none,0,0,True,none,none,What is the main component of the aboral organ?,,[],,0,statocyst,1.0,1.0,1.0,,0.9307590720000007,
Qwen/Qwen3-4B,,hf,squad,572a12386aef051400155235,idf,Hormones released during sleep support the interaction of T-cells and what species?,"In addition to the negative consequences of sleep deprivation, sleep and the intertwined circadian system have been shown to have strong regulatory effects on immunological functions affecting both the innate and the adaptive immunity. First, during the early slow-wave-sleep stage, a sudden drop in blood levels of cortisol, epinephrine, and norepinephrine induce increased blood levels of the hormones leptin, pituitary growth hormone, and prolactin. These signals induce a pro-inflammatory state through the production of the pro-inflammatory cytokines interleukin-1, interleukin-12, TNF-alpha and IFN-gamma. These cytokines then stimulate immune functions such as immune cells activation, proliferation, and differentiation. It is during this time that undifferentiated, or less differentiated, like naïve and central memory T cells, peak (i.e. during a time of a slowly evolving adaptive immune response). In addition to these effects, the milieu of hormones produced at this time (leptin, pituitary growth hormone, and prolactin) support the interactions between APCs and T-cells, a shift of the Th1/Th2 cytokine balance towards one that supports Th1, an increase in overall Th cell proliferation, and naïve T cell migration to lymph nodes. This milieu is also thought to support the formation of long-lasting immune memory through the initiation of Th1 immune responses.","[""APCs"", ""APCs"", ""APCs""]",13,clean,none,none,0,0,True,none,none,Hormones released during sleep support the interaction of T-cells and what species?,,[],,0,APCs,1.0,1.0,1.0,,1.3120621989996835,
Qwen/Qwen3-4B,,hf,squad,571c97e2dd7acb1400e4c11e,idf,Where does oxygen rank by mass in the planet's biosphere?,"Oxygen is the most abundant chemical element by mass in the Earth's biosphere, air, sea and land. Oxygen is the third most abundant chemical element in the universe, after hydrogen and helium. About 0.9% of the Sun's mass is oxygen. Oxygen constitutes 49.2% of the Earth's crust by mass and is the major component of the world's oceans (88.8% by mass). Oxygen gas is the second most common component of the Earth's atmosphere, taking up 20.8% of its volume and 23.1% of its mass (some 1015 tonnes).[d] Earth is unusual among the planets of the Solar System in having such a high concentration of oxygen gas in its atmosphere: Mars (with 0.1% O
2 by volume) and Venus have far lower concentrations. The O
2 surrounding these other planets is produced solely by ultraviolet radiation impacting oxygen-containing molecules such as carbon dioxide.","[""most abundant"", ""most"", ""most abundant"", ""most abundant"", ""most abundant""]",11,clean,none,none,0,0,True,none,none,Where does oxygen rank by mass in the planet's biosphere?,,[],,0,Most abundant,1.0,1.0,1.0,,1.0884742399998686,
Qwen/Qwen3-4B,,hf,squad,5728ec6a4b864d19001650ae,idf,What type of sentences were the protesters given?,"When the Committee for Non-Violent Action sponsored a protest in August 1957, at the Camp Mercury nuclear test site near Las Vegas, Nevada, 13 of the protesters attempted to enter the test site knowing that they faced arrest. At a pre-arranged announced time, one at a time they stepped across the ""line"" and were immediately arrested. They were put on a bus and taken to the Nye County seat of Tonopah, Nevada, and arraigned for trial before the local Justice of the Peace, that afternoon. A well known civil rights attorney, Francis Heisler, had volunteered to defend the arrested persons, advising them to plead ""nolo contendere"", as an alternative to pleading either guilty or not-guilty. The arrested persons were found ""guilty,"" nevertheless, and given suspended sentences, conditional on their not reentering the test site grounds.[citation needed]","[""suspended sentences"", ""suspended sentences"", ""suspended"", ""suspended"", ""suspended""]",8,clean,none,none,0,0,True,none,none,What type of sentences were the protesters given?,,[],,0,suspended sentences,1.0,1.0,1.0,,1.1376209830000334,
Qwen/Qwen3-4B,,hf,squad,572fffb404bcaa1900d76ff2,idf,When did rapid warming begin and help vegetation?,"As northwest Europe slowly began to warm up from 22,000 years ago onward, frozen subsoil and expanded alpine glaciers began to thaw and fall-winter snow covers melted in spring. Much of the discharge was routed to the Rhine and its downstream extension. Rapid warming and changes of vegetation, to open forest, began about 13,000 BP. By 9000 BP, Europe was fully forested. With globally shrinking ice-cover, ocean water levels rose and the English Channel and North Sea re-inundated. Meltwater, adding to the ocean and land subsidence, drowned the former coasts of Europe transgressionally.","[""13,000 BP"", ""13,000 BP"", ""13,000 BP""]",8,corrupted,keyboard,any,1,1,True,hard,none,When did rapid warming bevim and help vegetation?,42005702.0,"[{""edit_num"": 1, ""old"": ""begin"", ""new"": ""bevim"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [2, 4], ""operation_count"": 2}]",0.0,2,"13,000 BP",1.0,1.0,1.0,,1.1433867310001915,
Qwen/Qwen3-4B,,hf,squad,5725bd4b38643c19005acc33,idf,How long did it take Johnson to respond to Kennedy?,"On April 20, Kennedy sent a memo to Vice President Lyndon B. Johnson, asking Johnson to look into the status of America's space program, and into programs that could offer NASA the opportunity to catch up. Johnson responded approximately one week later, concluding that ""we are neither making maximum effort nor achieving results necessary if this country is to reach a position of leadership."" His memo concluded that a manned Moon landing was far enough in the future that it was likely the United States would achieve it first.","[""approximately one week"", ""one week"", ""one week"", ""one week"", ""one week""]",10,corrupted,keyboard,any,1,1,True,hard,none,How ponh did it take Johnson to respond to Kennedy?,42015709.0,"[{""edit_num"": 1, ""old"": ""long"", ""new"": ""ponh"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 3], ""operation_count"": 2}]",0.0,2,one week,1.0,1.0,1.0,,0.7160855499996615,
Qwen/Qwen3-4B,,hf,squad,56e1cbe2cd28a01900c67bae,idf,What measurement of time is used in polynomial time reduction?,"The most commonly used reduction is a polynomial-time reduction. This means that the reduction process takes polynomial time. For example, the problem of squaring an integer can be reduced to the problem of multiplying two integers. This means an algorithm for multiplying two integers can be used to square an integer. Indeed, this can be done by giving the same input to both inputs of the multiplication algorithm. Thus we see that squaring is not more difficult than multiplication, since squaring can be reduced to multiplication.","[""polynomial time"", ""polynomial"", ""polynomial time""]",10,corrupted,keyboard,any,1,1,True,hard,none,What measurement of time is used in popunomial time reduction?,42025716.0,"[{""edit_num"": 1, ""old"": ""polynomial"", ""new"": ""popunomial"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [2, 3], ""operation_count"": 2}]",0.0,2,polynomial-time,0.0,0.0,1.0,,0.7538736930000596,
Qwen/Qwen3-4B,,hf,squad,5729f39a6aef05140015514d,idf,What is the receptor that killer T cells use to bind to specific antigens that are complexed with the MHC Class 1 receptor of another cell?,"Killer T cells are a sub-group of T cells that kill cells that are infected with viruses (and other pathogens), or are otherwise damaged or dysfunctional. As with B cells, each type of T cell recognizes a different antigen. Killer T cells are activated when their T cell receptor (TCR) binds to this specific antigen in a complex with the MHC Class I receptor of another cell. Recognition of this MHC:antigen complex is aided by a co-receptor on the T cell, called CD8. The T cell then travels throughout the body in search of cells where the MHC I receptors bear this antigen. When an activated T cell contacts such cells, it releases cytotoxins, such as perforin, which form pores in the target cell's plasma membrane, allowing ions, water and toxins to enter. The entry of another toxin called granulysin (a protease) induces the target cell to undergo apoptosis. T cell killing of host cells is particularly important in preventing the replication of viruses. T cell activation is tightly controlled and generally requires a very strong MHC/antigen activation signal, or additional activation signals provided by ""helper"" T cells (see below).","[""T cell receptor (TCR)"", ""T cell receptor"", ""T cell receptor (TCR)""]",25,corrupted,keyboard,any,1,1,True,hard,none,What is the receptor that killer T cells use to bind to specific antigens that are complexed with the MHC Vlazs 1 receptor of another cell?,42035723.0,"[{""edit_num"": 1, ""old"": ""Class"", ""new"": ""Vlazs"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 20, ""char_indices"": [0, 3], ""operation_count"": 2}]",0.0,2,T cell receptor (TCR),1.0,1.0,1.0,,1.568698250000125,
Qwen/Qwen3-4B,,hf,squad,571136b8a58dae1900cd6d22,idf,"Along with poppet valve gears, what type of gears utilized separate admission and exhaust valves to give ideal events?","In the 1840s and 50s, there were attempts to overcome this problem by means of various patent valve gears with a separate, variable cutoff expansion valve riding on the back of the main slide valve; the latter usually had fixed or limited cutoff. The combined setup gave a fair approximation of the ideal events, at the expense of increased friction and wear, and the mechanism tended to be complicated. The usual compromise solution has been to provide lap by lengthening rubbing surfaces of the valve in such a way as to overlap the port on the admission side, with the effect that the exhaust side remains open for a longer period after cut-off on the admission side has occurred. This expedient has since been generally considered satisfactory for most purposes and makes possible the use of the simpler Stephenson, Joy and Walschaerts motions. Corliss, and later, poppet valve gears had separate admission and exhaust valves driven by trip mechanisms or cams profiled so as to give ideal events; most of these gears never succeeded outside of the stationary marketplace due to various other issues including leakage and more delicate mechanisms.","[""Corliss"", ""patent valve"", ""Corliss""]",19,corrupted,keyboard,any,1,1,True,hard,none,"Along with poppet valve gears, what type of gears utilized separate adjissuon and exhaust valves to give ideal events?",42045730.0,"[{""edit_num"": 1, ""old"": ""admission"", ""new"": ""adjissuon"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 11, ""char_indices"": [2, 6], ""operation_count"": 2}]",0.0,2,Corliss,1.0,1.0,1.0,,1.2407118969999829,
Qwen/Qwen3-4B,,hf,squad,56e089ab231d4119001ac285,idf,When was a patent-sharing agreement signed between Westinghouse Electric and General Electric?,"The mid 1890s saw the conglomerate General Electric, backed by financier J. P. Morgan, involved in takeover attempts and patent battles with Westinghouse Electric. Although a patent-sharing agreement was signed between the two companies in 1896 Westinghouse was still cash-strapped from the financial warfare. To secure further loans, Westinghouse was forced to revisit Tesla's AC patent, which bankers considered a financial strain on the company (at that point Westinghouse had paid out an estimated $200,000 in licenses and royalties to Tesla, Brown, and Peck). In 1897, Westinghouse explained his financial difficulties to Tesla in stark terms, saying that if things continue the way they were he would no longer be in control of Westinghouse Electric and Tesla would have to ""deal with the bankers"" to try to collect future royalties. Westinghouse convinced Tesla to release his company from the licensing agreement over Tesla's AC patents in exchange for Westinghouse Electric purchasing the patents for a lump sum payment of $216,000; this provided Westinghouse a break from what, due to alternating current's rapid gain in popularity, had turned out to be an overly generous $2.50 per AC horsepower royalty.","[""1896"", ""1896"", ""1896""]",13,corrupted,keyboard,any,1,1,True,hard,none,When was a patent-sharing agreement signed between Wdstingnouse Electric and General Electric?,42055737.0,"[{""edit_num"": 1, ""old"": ""Westinghouse"", ""new"": ""Wdstingnouse"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 7], ""operation_count"": 2}]",0.0,2,1896,1.0,1.0,1.0,,1.491646264999872,
Qwen/Qwen3-4B,,hf,squad,570d29c2b3d812140066d4c0,idf,How many Victorians are Buddhist?,"About 61.1% of Victorians describe themselves as Christian. Roman Catholics form the single largest religious group in the state with 26.7% of the Victorian population, followed by Anglicans and members of the Uniting Church. Buddhism is the state's largest non-Christian religion, with 168,637 members as of the most recent census. Victoria is also home of 152,775 Muslims and 45,150 Jews. Hinduism is the fastest growing religion. Around 20% of Victorians claim no religion. Amongst those who declare a religious affiliation, church attendance is low.","[""168,637"", ""168,637"", ""168,637""]",5,corrupted,keyboard,any,1,1,True,hard,none,How jamy Victorians are Buddhist?,42065744.0,"[{""edit_num"": 1, ""old"": ""many"", ""new"": ""jamy"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 2], ""operation_count"": 2}]",0.0,2,"168,637",1.0,1.0,1.0,,1.3085087220001697,
Qwen/Qwen3-4B,,hf,squad,57267ebfdd62a815002e872c,idf,Zones in which mountains are built along convergent tectonic plate boundaries are called what?,"Among the most well-known experiments in structural geology are those involving orogenic wedges, which are zones in which mountains are built along convergent tectonic plate boundaries. In the analog versions of these experiments, horizontal layers of sand are pulled along a lower surface into a back stop, which results in realistic-looking patterns of faulting and the growth of a critically tapered (all angles remain the same) orogenic wedge. Numerical models work in the same way as these analog models, though they are often more sophisticated and can include patterns of erosion and uplift in the mountain belt. This helps to show the relationship between erosion and the shape of the mountain range. These studies can also give useful information about pathways for metamorphism through pressure, temperature, space, and time.","[""orogenic wedges"", ""orogenic wedges"", ""orogenic wedges""]",14,corrupted,keyboard,any,1,1,True,hard,none,Zones in which mountains are built alknf convergent tectonic plate boundaries are called what?,42075751.0,"[{""edit_num"": 1, ""old"": ""along"", ""new"": ""alknf"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [2, 4], ""operation_count"": 2}]",0.0,2,Orogenic wedges.,1.0,1.0,1.0,,1.1319293010001275,
Qwen/Qwen3-4B,,hf,squad,57115e532419e314009555b1,idf,What was compounding seen as being in the locomotive construction industry?,"The adoption of compounding was common for industrial units, for road engines and almost universal for marine engines after 1880; it was not universally popular in railway locomotives where it was often perceived as complicated. This is partly due to the harsh railway operating environment and limited space afforded by the loading gauge (particularly in Britain, where compounding was never common and not employed after 1930). However, although never in the majority, it was popular in many other countries.","[""complicated"", ""complicated"", ""complicated""]",11,corrupted,keyboard,any,1,1,True,hard,none,What was compounding seen as being in the lodomotove construction industry?,42085758.0,"[{""edit_num"": 1, ""old"": ""locomotive"", ""new"": ""lodomotove"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [2, 7], ""operation_count"": 2}]",0.0,2,complicated,1.0,1.0,1.0,,0.7228977590002614,
