example_id,severity,layer,cosine_similarity,cosine_distance,example_score_drop
56beb3a03aeaaa14008c9248,3,13,0.8373984694480896,0.1626015305519104,0.0
56beb3a03aeaaa14008c9248,3,14,0.8445184826850891,0.1554815173149109,0.0
56beb3a03aeaaa14008c9248,3,15,0.8574357032775879,0.1425642967224121,0.0
56beb3a03aeaaa14008c9248,3,16,0.8646267652511597,0.13537323474884033,0.0
56beb3a03aeaaa14008c9248,3,17,0.8537686467170715,0.14623135328292847,0.0
56beb3a03aeaaa14008c9248,3,18,0.8648566603660583,0.13514333963394165,0.0
56beb3a03aeaaa14008c9248,3,19,0.8680227994918823,0.13197720050811768,0.0
56beb3a03aeaaa14008c9248,3,20,0.872843861579895,0.12715613842010498,0.0
56beb3a03aeaaa14008c9248,3,21,0.8700588941574097,0.12994110584259033,0.0
56beb3a03aeaaa14008c9248,3,22,0.8618592619895935,0.1381407380104065,0.0
56beb3a03aeaaa14008c9248,3,23,0.8389612436294556,0.16103875637054443,0.0
56beb3a03aeaaa14008c9248,3,24,0.8620036840438843,0.13799631595611572,0.0
56beb3a03aeaaa14008c9248,3,25,0.8921502828598022,0.10784971714019775,0.0
56beb3a03aeaaa14008c9248,3,26,0.8944409489631653,0.10555905103683472,0.0
56beb3a03aeaaa14008c9248,3,27,0.9062508940696716,0.09374910593032837,0.0
56beb3a03aeaaa14008c9248,3,28,0.9005588889122009,0.09944111108779907,0.0
56beb3a03aeaaa14008c9248,3,29,0.8991569876670837,0.10084301233291626,0.0
56beb3a03aeaaa14008c9248,3,30,0.9073389768600464,0.09266102313995361,0.0
56beb3a03aeaaa14008c9248,3,31,0.916031539440155,0.08396846055984497,0.0
56beb3a03aeaaa14008c9248,3,32,0.9245968461036682,0.07540315389633179,0.0
56beb3a03aeaaa14008c9248,3,33,0.9236692786216736,0.07633072137832642,0.0
56beb3a03aeaaa14008c9248,3,34,0.9196493029594421,0.08035069704055786,0.0
56beb3a03aeaaa14008c9248,3,35,0.9404516816139221,0.05954831838607788,0.0
56beb3a03aeaaa14008c9248,3,36,0.7583352327346802,0.24166476726531982,0.0
56beb7953aeaaa14008c92ad,1,0,0.7527531385421753,0.2472468614578247,1.0
56beb7953aeaaa14008c92ad,1,1,0.9304986000061035,0.06950139999389648,1.0
56beb7953aeaaa14008c92ad,1,2,0.9495721459388733,0.05042785406112671,1.0
56beb7953aeaaa14008c92ad,1,3,0.950431227684021,0.049568772315979004,1.0
56beb7953aeaaa14008c92ad,1,4,0.9020358920097351,0.09796410799026489,1.0
56beb7953aeaaa14008c92ad,1,5,0.8985159397125244,0.10148406028747559,1.0
56beb7953aeaaa14008c92ad,1,6,0.9043095111846924,0.09569048881530762,1.0
56beb7953aeaaa14008c92ad,1,7,0.9054796695709229,0.09452033042907715,1.0
56beb7953aeaaa14008c92ad,1,8,0.8976374268531799,0.10236257314682007,1.0
56beb7953aeaaa14008c92ad,1,9,0.9108476638793945,0.08915233612060547,1.0
56beb7953aeaaa14008c92ad,1,10,0.9101994037628174,0.08980059623718262,1.0
56beb7953aeaaa14008c92ad,1,11,0.9280857443809509,0.07191425561904907,1.0
56beb7953aeaaa14008c92ad,1,12,0.9277637004852295,0.07223629951477051,1.0
56beb7953aeaaa14008c92ad,1,13,0.9322873950004578,0.06771260499954224,1.0
56beb7953aeaaa14008c92ad,1,14,0.934686005115509,0.06531399488449097,1.0
56beb7953aeaaa14008c92ad,1,15,0.9395520091056824,0.06044799089431763,1.0
56beb7953aeaaa14008c92ad,1,16,0.9455362558364868,0.054463744163513184,1.0
56beb7953aeaaa14008c92ad,1,17,0.9468545317649841,0.05314546823501587,1.0
56beb7953aeaaa14008c92ad,1,18,0.9470862150192261,0.052913784980773926,1.0
56beb7953aeaaa14008c92ad,1,19,0.9477902054786682,0.05220979452133179,1.0
56beb7953aeaaa14008c92ad,1,20,0.9495989680290222,0.05040103197097778,1.0
56beb7953aeaaa14008c92ad,1,21,0.9436065554618835,0.056393444538116455,1.0
56beb7953aeaaa14008c92ad,1,22,0.9393796920776367,0.06062030792236328,1.0
56beb7953aeaaa14008c92ad,1,23,0.9420146942138672,0.05798530578613281,1.0
56beb7953aeaaa14008c92ad,1,24,0.9525072574615479,0.04749274253845215,1.0
56beb7953aeaaa14008c92ad,1,25,0.9540542960166931,0.045945703983306885,1.0
56beb7953aeaaa14008c92ad,1,26,0.95428466796875,0.04571533203125,1.0
56beb7953aeaaa14008c92ad,1,27,0.9542762041091919,0.045723795890808105,1.0
56beb7953aeaaa14008c92ad,1,28,0.9566267728805542,0.0433732271194458,1.0
56beb7953aeaaa14008c92ad,1,29,0.9532095789909363,0.04679042100906372,1.0
56beb7953aeaaa14008c92ad,1,30,0.9598361849784851,0.04016381502151489,1.0
56beb7953aeaaa14008c92ad,1,31,0.9670894145965576,0.03291058540344238,1.0
56beb7953aeaaa14008c92ad,1,32,0.9688554406166077,0.031144559383392334,1.0
56beb7953aeaaa14008c92ad,1,33,0.9703347682952881,0.029665231704711914,1.0
56beb7953aeaaa14008c92ad,1,34,0.9719862341880798,0.028013765811920166,1.0
56beb7953aeaaa14008c92ad,1,35,0.9790663123130798,0.020933687686920166,1.0
56beb7953aeaaa14008c92ad,1,36,0.9475897550582886,0.052410244941711426,1.0
56beb7953aeaaa14008c92ad,2,0,0.4726547300815582,0.5273452997207642,0.0
56beb7953aeaaa14008c92ad,2,1,0.8687630891799927,0.13123691082000732,0.0
56beb7953aeaaa14008c92ad,2,2,0.8357414603233337,0.16425853967666626,0.0
56beb7953aeaaa14008c92ad,2,3,0.8567071557044983,0.1432928442955017,0.0
56beb7953aeaaa14008c92ad,2,4,0.7990527749061584,0.20094722509384155,0.0
56beb7953aeaaa14008c92ad,2,5,0.7895943522453308,0.2104056477546692,0.0
56beb7953aeaaa14008c92ad,2,6,0.7991273403167725,0.20087265968322754,0.0
56beb7953aeaaa14008c92ad,2,7,0.7808899283409119,0.21911007165908813,0.0
56beb7953aeaaa14008c92ad,2,8,0.7762342691421509,0.22376573085784912,0.0
56beb7953aeaaa14008c92ad,2,9,0.7782794833183289,0.22172051668167114,0.0
56beb7953aeaaa14008c92ad,2,10,0.7762047052383423,0.22379529476165771,0.0
56beb7953aeaaa14008c92ad,2,11,0.7933309078216553,0.20666909217834473,0.0
56beb7953aeaaa14008c92ad,2,12,0.802288293838501,0.19771170616149902,0.0
56beb7953aeaaa14008c92ad,2,13,0.8135938048362732,0.1864061951637268,0.0
56beb7953aeaaa14008c92ad,2,14,0.8124074339866638,0.18759256601333618,0.0
56beb7953aeaaa14008c92ad,2,15,0.8229891061782837,0.1770108938217163,0.0
56beb7953aeaaa14008c92ad,2,16,0.8451852202415466,0.15481477975845337,0.0
56beb7953aeaaa14008c92ad,2,17,0.843800961971283,0.15619903802871704,0.0
56beb7953aeaaa14008c92ad,2,18,0.8452390432357788,0.1547609567642212,0.0
56beb7953aeaaa14008c92ad,2,19,0.857312798500061,0.14268720149993896,0.0
56beb7953aeaaa14008c92ad,2,20,0.8595829010009766,0.14041709899902344,0.0
56beb7953aeaaa14008c92ad,2,21,0.8473014831542969,0.15269851684570312,0.0
56beb7953aeaaa14008c92ad,2,22,0.8482113480567932,0.1517886519432068,0.0
56beb7953aeaaa14008c92ad,2,23,0.8436813354492188,0.15631866455078125,0.0
56beb7953aeaaa14008c92ad,2,24,0.8745073676109314,0.1254926323890686,0.0
56beb7953aeaaa14008c92ad,2,25,0.8926565051078796,0.10734349489212036,0.0
56beb7953aeaaa14008c92ad,2,26,0.890872597694397,0.10912740230560303,0.0
56beb7953aeaaa14008c92ad,2,27,0.900741457939148,0.09925854206085205,0.0
56beb7953aeaaa14008c92ad,2,28,0.9027712345123291,0.0972287654876709,0.0
56beb7953aeaaa14008c92ad,2,29,0.8990589380264282,0.10094106197357178,0.0
56beb7953aeaaa14008c92ad,2,30,0.9094098806381226,0.09059011936187744,0.0
56beb7953aeaaa14008c92ad,2,31,0.914588987827301,0.08541101217269897,0.0
56beb7953aeaaa14008c92ad,2,32,0.9215624928474426,0.07843750715255737,0.0
56beb7953aeaaa14008c92ad,2,33,0.9313532114028931,0.06864678859710693,0.0
56beb7953aeaaa14008c92ad,2,34,0.9240641593933105,0.07593584060668945,0.0
56beb7953aeaaa14008c92ad,2,35,0.9355142116546631,0.06448578834533691,0.0
56beb7953aeaaa14008c92ad,2,36,0.8759786486625671,0.12402135133743286,0.0
56beb7953aeaaa14008c92ad,3,0,0.3795749843120575,0.6204249858856201,0.0
56beb7953aeaaa14008c92ad,3,1,0.8434443473815918,0.1565556526184082,0.0
56beb7953aeaaa14008c92ad,3,2,0.8039948344230652,0.19600516557693481,0.0
56beb7953aeaaa14008c92ad,3,3,0.8193298578262329,0.1806701421737671,0.0
56beb7953aeaaa14008c92ad,3,4,0.7547852993011475,0.24521470069885254,0.0
56beb7953aeaaa14008c92ad,3,5,0.74689120054245,0.25310879945755005,0.0
56beb7953aeaaa14008c92ad,3,6,0.753606915473938,0.246393084526062,0.0
56beb7953aeaaa14008c92ad,3,7,0.7330173850059509,0.2669826149940491,0.0
56beb7953aeaaa14008c92ad,3,8,0.7290018796920776,0.27099812030792236,0.0
56beb7953aeaaa14008c92ad,3,9,0.7166207432746887,0.2833792567253113,0.0
56beb7953aeaaa14008c92ad,3,10,0.7074682712554932,0.29253172874450684,0.0
56beb7953aeaaa14008c92ad,3,11,0.7288818955421448,0.2711181044578552,0.0
56beb7953aeaaa14008c92ad,3,12,0.7453930974006653,0.2546069025993347,0.0
56beb7953aeaaa14008c92ad,3,13,0.7598990797996521,0.2401009202003479,0.0
56beb7953aeaaa14008c92ad,3,14,0.7569762468338013,0.24302375316619873,0.0
56beb7953aeaaa14008c92ad,3,15,0.7755477428436279,0.22445225715637207,0.0
56beb7953aeaaa14008c92ad,3,16,0.7977176308631897,0.2022823691368103,0.0
56beb7953aeaaa14008c92ad,3,17,0.7950342297554016,0.2049657702445984,0.0
56beb7953aeaaa14008c92ad,3,18,0.7953657507896423,0.20463424921035767,0.0
56beb7953aeaaa14008c92ad,3,19,0.811281144618988,0.18871885538101196,0.0
56beb7953aeaaa14008c92ad,3,20,0.8173471689224243,0.18265283107757568,0.0
56beb7953aeaaa14008c92ad,3,21,0.8022292852401733,0.19777071475982666,0.0
56beb7953aeaaa14008c92ad,3,22,0.8039693236351013,0.19603067636489868,0.0
56beb7953aeaaa14008c92ad,3,23,0.7894220352172852,0.21057796478271484,0.0
56beb7953aeaaa14008c92ad,3,24,0.8258217573165894,0.17417824268341064,0.0
56beb7953aeaaa14008c92ad,3,25,0.8481881022453308,0.1518118977546692,0.0
56beb7953aeaaa14008c92ad,3,26,0.8504952192306519,0.14950478076934814,0.0
56beb7953aeaaa14008c92ad,3,27,0.8675335645675659,0.13246643543243408,0.0
56beb7953aeaaa14008c92ad,3,28,0.871107816696167,0.128892183303833,0.0
56beb7953aeaaa14008c92ad,3,29,0.8680531978607178,0.13194680213928223,0.0
56beb7953aeaaa14008c92ad,3,30,0.8793554306030273,0.12064456939697266,0.0
56beb7953aeaaa14008c92ad,3,31,0.8879590630531311,0.1120409369468689,0.0
56beb7953aeaaa14008c92ad,3,32,0.8985137343406677,0.10148626565933228,0.0
56beb7953aeaaa14008c92ad,3,33,0.9085485339164734,0.09145146608352661,0.0
56beb7953aeaaa14008c92ad,3,34,0.9006404280662537,0.09935957193374634,0.0
56beb7953aeaaa14008c92ad,3,35,0.9197489023208618,0.08025109767913818,0.0
56beb7953aeaaa14008c92ad,3,36,0.8133168816566467,0.18668311834335327,0.0
56bf1ae93aeaaa14008c951b,1,0,0.9320335388183594,0.06796646118164062,0.0
56bf1ae93aeaaa14008c951b,1,1,0.9874990582466125,0.012500941753387451,0.0
56bf1ae93aeaaa14008c951b,1,2,0.9865341782569885,0.013465821743011475,0.0
56bf1ae93aeaaa14008c951b,1,3,0.9846378564834595,0.015362143516540527,0.0
56bf1ae93aeaaa14008c951b,1,4,0.9796005487442017,0.02039945125579834,0.0
56bf1ae93aeaaa14008c951b,1,5,0.9718155860900879,0.02818441390991211,0.0
56bf1ae93aeaaa14008c951b,1,6,0.9748058915138245,0.025194108486175537,0.0
56bf1ae93aeaaa14008c951b,1,7,0.975161612033844,0.024838387966156006,0.0
56bf1ae93aeaaa14008c951b,1,8,0.9762844443321228,0.023715555667877197,0.0
56bf1ae93aeaaa14008c951b,1,9,0.9777123928070068,0.022287607192993164,0.0
56bf1ae93aeaaa14008c951b,1,10,0.9778323173522949,0.022167682647705078,0.0
56bf1ae93aeaaa14008c951b,1,11,0.981303870677948,0.018696129322052002,0.0
56bf1ae93aeaaa14008c951b,1,12,0.9798421263694763,0.02015787363052368,0.0
56bf1ae93aeaaa14008c951b,1,13,0.9818706512451172,0.018129348754882812,0.0
56bf1ae93aeaaa14008c951b,1,14,0.9810495376586914,0.018950462341308594,0.0
56bf1ae93aeaaa14008c951b,1,15,0.9841088056564331,0.015891194343566895,0.0
56bf1ae93aeaaa14008c951b,1,16,0.9842590689659119,0.015740931034088135,0.0
56bf1ae93aeaaa14008c951b,1,17,0.9841480255126953,0.015851974487304688,0.0
56bf1ae93aeaaa14008c951b,1,18,0.9839603900909424,0.016039609909057617,0.0
56bf1ae93aeaaa14008c951b,1,19,0.9848867058753967,0.015113294124603271,0.0
56bf1ae93aeaaa14008c951b,1,20,0.9860014915466309,0.01399850845336914,0.0
56bf1ae93aeaaa14008c951b,1,21,0.9848388433456421,0.01516115665435791,0.0
56bf1ae93aeaaa14008c951b,1,22,0.9841451644897461,0.015854835510253906,0.0
56bf1ae93aeaaa14008c951b,1,23,0.9829339385032654,0.01706606149673462,0.0
56bf1ae93aeaaa14008c951b,1,24,0.9856815934181213,0.014318406581878662,0.0
56bf1ae93aeaaa14008c951b,1,25,0.9887047410011292,0.01129525899887085,0.0
56bf1ae93aeaaa14008c951b,1,26,0.9893192052841187,0.010680794715881348,0.0
56bf1ae93aeaaa14008c951b,1,27,0.9893758296966553,0.010624170303344727,0.0
56bf1ae93aeaaa14008c951b,1,28,0.9874098300933838,0.012590169906616211,0.0
56bf1ae93aeaaa14008c951b,1,29,0.9874650239944458,0.0125349760055542,0.0
56bf1ae93aeaaa14008c951b,1,30,0.9873307943344116,0.012669205665588379,0.0
56bf1ae93aeaaa14008c951b,1,31,0.9900609254837036,0.009939074516296387,0.0
56bf1ae93aeaaa14008c951b,1,32,0.9908182621002197,0.009181737899780273,0.0
56bf1ae93aeaaa14008c951b,1,33,0.9903103113174438,0.009689688682556152,0.0
56bf1ae93aeaaa14008c951b,1,34,0.989197850227356,0.010802149772644043,0.0
56bf1ae93aeaaa14008c951b,1,35,0.9917463660240173,0.008253633975982666,0.0
56bf1ae93aeaaa14008c951b,1,36,0.9798194766044617,0.02018052339553833,0.0
56bf1ae93aeaaa14008c951b,2,0,0.7846916913986206,0.2153083086013794,0.0
56bf1ae93aeaaa14008c951b,2,1,0.9525886178016663,0.04741138219833374,0.0
56bf1ae93aeaaa14008c951b,2,2,0.9504314064979553,0.04956859350204468,0.0
56bf1ae93aeaaa14008c951b,2,3,0.9363766312599182,0.06362336874008179,0.0
56bf1ae93aeaaa14008c951b,2,4,0.9131544232368469,0.08684557676315308,0.0
56bf1ae93aeaaa14008c951b,2,5,0.9007713198661804,0.09922868013381958,0.0
56bf1ae93aeaaa14008c951b,2,6,0.9102464914321899,0.08975350856781006,0.0
56bf1ae93aeaaa14008c951b,2,7,0.9080849885940552,0.09191501140594482,0.0
56bf1ae93aeaaa14008c951b,2,8,0.9076206684112549,0.09237933158874512,0.0
56bf1ae93aeaaa14008c951b,2,9,0.8972073793411255,0.10279262065887451,0.0
56bf1ae93aeaaa14008c951b,2,10,0.8951067924499512,0.10489320755004883,0.0
56bf1ae93aeaaa14008c951b,2,11,0.908987820148468,0.09101217985153198,0.0
56bf1ae93aeaaa14008c951b,2,12,0.9102274775505066,0.08977252244949341,0.0
56bf1ae93aeaaa14008c951b,2,13,0.9224514365196228,0.0775485634803772,0.0
56bf1ae93aeaaa14008c951b,2,14,0.9234539866447449,0.07654601335525513,0.0
56bf1ae93aeaaa14008c951b,2,15,0.9368484020233154,0.06315159797668457,0.0
56bf1ae93aeaaa14008c951b,2,16,0.9415929913520813,0.0584070086479187,0.0
56bf1ae93aeaaa14008c951b,2,17,0.939407467842102,0.06059253215789795,0.0
56bf1ae93aeaaa14008c951b,2,18,0.9406616687774658,0.05933833122253418,0.0
56bf1ae93aeaaa14008c951b,2,19,0.9436834454536438,0.0563165545463562,0.0
56bf1ae93aeaaa14008c951b,2,20,0.9465104341506958,0.0534895658493042,0.0
56bf1ae93aeaaa14008c951b,2,21,0.9447136521339417,0.05528634786605835,0.0
56bf1ae93aeaaa14008c951b,2,22,0.9447011947631836,0.055298805236816406,0.0
56bf1ae93aeaaa14008c951b,2,23,0.9285098910331726,0.07149010896682739,0.0
56bf1ae93aeaaa14008c951b,2,24,0.9401891231536865,0.05981087684631348,0.0
56bf1ae93aeaaa14008c951b,2,25,0.9530903100967407,0.04690968990325928,0.0
56bf1ae93aeaaa14008c951b,2,26,0.954217255115509,0.04578274488449097,0.0
56bf1ae93aeaaa14008c951b,2,27,0.9575150012969971,0.04248499870300293,0.0
56bf1ae93aeaaa14008c951b,2,28,0.9506354331970215,0.049364566802978516,0.0
56bf1ae93aeaaa14008c951b,2,29,0.9510188102722168,0.0489811897277832,0.0
56bf1ae93aeaaa14008c951b,2,30,0.9536330103874207,0.046366989612579346,0.0
56bf1ae93aeaaa14008c951b,2,31,0.9589998722076416,0.0410001277923584,0.0
56bf1ae93aeaaa14008c951b,2,32,0.9629613161087036,0.03703868389129639,0.0
56bf1ae93aeaaa14008c951b,2,33,0.9641937613487244,0.035806238651275635,0.0
56bf1ae93aeaaa14008c951b,2,34,0.958148181438446,0.041851818561553955,0.0
56bf1ae93aeaaa14008c951b,2,35,0.9629512429237366,0.03704875707626343,0.0
56bf1ae93aeaaa14008c951b,2,36,0.8548119068145752,0.1451880931854248,0.0
56bf1ae93aeaaa14008c951b,3,0,0.7361250519752502,0.26387494802474976,0.0
56bf1ae93aeaaa14008c951b,3,1,0.9356188774108887,0.06438112258911133,0.0
56bf1ae93aeaaa14008c951b,3,2,0.9126063585281372,0.08739364147186279,0.0
56bf1ae93aeaaa14008c951b,3,3,0.8986927270889282,0.10130727291107178,0.0
56bf1ae93aeaaa14008c951b,3,4,0.8745331764221191,0.12546682357788086,0.0
56bf1ae93aeaaa14008c951b,3,5,0.8585106134414673,0.14148938655853271,0.0
56bf1ae93aeaaa14008c951b,3,6,0.8714709281921387,0.12852907180786133,0.0
56bf1ae93aeaaa14008c951b,3,7,0.8665302991867065,0.13346970081329346,0.0
56bf1ae93aeaaa14008c951b,3,8,0.8613296151161194,0.13867038488388062,0.0
56bf1ae93aeaaa14008c951b,3,9,0.8459299802780151,0.15407001972198486,0.0
56bf1ae93aeaaa14008c951b,3,10,0.8416117429733276,0.15838825702667236,0.0
56bf1ae93aeaaa14008c951b,3,11,0.8590263724327087,0.14097362756729126,0.0
56bf1ae93aeaaa14008c951b,3,12,0.8600422143936157,0.13995778560638428,0.0
56bf1ae93aeaaa14008c951b,3,13,0.8802516460418701,0.11974835395812988,0.0
56bf1ae93aeaaa14008c951b,3,14,0.876503050327301,0.12349694967269897,0.0
56bf1ae93aeaaa14008c951b,3,15,0.8968636989593506,0.10313630104064941,0.0
56bf1ae93aeaaa14008c951b,3,16,0.9011247158050537,0.09887528419494629,0.0
56bf1ae93aeaaa14008c951b,3,17,0.8986623287200928,0.10133767127990723,0.0
56bf1ae93aeaaa14008c951b,3,18,0.9013055562973022,0.09869444370269775,0.0
56bf1ae93aeaaa14008c951b,3,19,0.9065917730331421,0.09340822696685791,0.0
56bf1ae93aeaaa14008c951b,3,20,0.9094762206077576,0.09052377939224243,0.0
56bf1ae93aeaaa14008c951b,3,21,0.9060187935829163,0.09398120641708374,0.0
56bf1ae93aeaaa14008c951b,3,22,0.9091002345085144,0.0908997654914856,0.0
56bf1ae93aeaaa14008c951b,3,23,0.888443648815155,0.11155635118484497,0.0
56bf1ae93aeaaa14008c951b,3,24,0.9066826701164246,0.09331732988357544,0.0
56bf1ae93aeaaa14008c951b,3,25,0.930319607257843,0.06968039274215698,0.0
